id,first_name,last_name,email,signup_date,last_login,amount_spent,is_active,plan
254,Morgan,Singh,morgan.singh.254@example.com,2024-07-24,2024-08-02 10:25:23,984.02,true,Team
255,Riley,Müller,riley.müller.255@example.com,2024-03-04,2024-11-29 11:17:39,2202.47,true,Enterprise
256,Avery,Patel,avery.patel.256@example.com,2023-08-04,2023-12-17 06:54:32,398.54,true,Free
257,Quinn,Brown,quinn.brown.257@example.com,2023-07-02,2023-07-16 09:56:54,5735.15,true,Pro
258,Sasha,Johnson,sasha.johnson.258@example.com,2025-06-12,2026-06-06 03:10:54,4292.98,true,Team
259,Drew,Garcia,drew.garcia.259@example.com,2025-02-04,2025-09-18 11:36:22,6388.30,true,Enterprise
260,Alex,Nguyen,alex.nguyen.260@example.com,2025-08-29,2025-12-23 06:37:27,8386.51,false,Free
261,Jordan,Lopez,jordan.lopez.261@example.com,2026-02-15,2026-04-24 00:42:54,1903.15,true,Pro
262,Taylor,Kim,taylor.kim.262@example.com,2025-05-05,2026-04-14 11:24:05,5426.19,true,Team
263,Casey,Smith,casey.smith.263@example.com,2024-12-15,2025-10-11 00:39:20,9351.89,true,Enterprise
264,Morgan,Singh,morgan.singh.264@example.com,2024-02-06,2024-03-28 15:38:25,1489.27,true,Free
265,Riley,Müller,riley.müller.265@example.com,2023-11-23,2023-12-22 20:28:22,4528.64,false,Pro
266,Avery,Patel,avery.patel.266@example.com,2024-01-09,2024-04-30 13:21:38,4347.27,true,Team
267,Quinn,Brown,quinn.brown.267@example.com,2024-10-10,2025-04-01 03:58:04,6454.52,true,Enterprise
268,Sasha,Johnson,sasha.johnson.268@example.com,2023-11-20,2024-09-22 01:16:10,629.46,true,Free
269,Drew,Garcia,drew.garcia.269@example.com,2024-05-08,2024-11-17 05:49:03,3937.60,true,Pro
270,Alex,Nguyen,alex.nguyen.270@example.com,2024-02-09,2024-03-17 23:34:03,9203.08,true,Team
271,Jordan,Lopez,jordan.lopez.271@example.com,2024-05-19,2024-07-23 21:12:22,8035.15,true,Enterprise
272,Taylor,Kim,taylor.kim.272@example.com,2025-09-07,2026-02-21 04:12:25,4583.56,true,Free
273,Casey,Smith,casey.smith.273@example.com,2023-05-02,2023-10-29 02:48:34,1378.82,true,Pro
274,Morgan,Singh,morgan.singh.274@example.com,2025-12-28,2026-04-07 01:03:23,4651.77,true,Team
275,Riley,Müller,riley.müller.275@example.com,2024-07-27,2024-08-13 21:09:30,279.00,false,Enterprise
276,Avery,Patel,avery.patel.276@example.com,2023-07-24,2023-09-22 01:19:11,7018.28,true,Free
277,Quinn,Brown,quinn.brown.277@example.com,2026-01-18,2026-05-29 15:05:55,7573.25,false,Pro
278,Sasha,Johnson,sasha.johnson.278@example.com,2025-12-16,2026-03-05 21:37:49,8615.86,true,Team
279,Drew,Garcia,drew.garcia.279@example.com,2025-10-31,2025-12-31 15:30:25,4789.87,false,Enterprise
280,Alex,Nguyen,alex.nguyen.280@example.com,2023-07-22,2024-01-07 03:23:16,8825.37,true,Free
281,Jordan,Lopez,jordan.lopez.281@example.com,2024-10-16,2025-06-14 07:33:22,5750.55,true,Pro
282,Taylor,Kim,taylor.kim.282@example.com,2023-08-06,2023-11-26 03:41:14,2252.01,true,Team
283,Casey,Smith,casey.smith.283@example.com,2023-09-03,2024-08-21 23:14:33,8232.39,true,Enterprise
284,Morgan,Singh,morgan.singh.284@example.com,2025-02-09,2025-08-12 15:17:29,7276.76,true,Free
285,Riley,Müller,riley.müller.285@example.com,2023-08-11,2023-10-05 11:13:45,2891.45,true,Pro
286,Avery,Patel,avery.patel.286@example.com,2026-03-19,2026-10-09 09:56:09,8426.78,true,Team
287,Quinn,Brown,quinn.brown.287@example.com,2025-10-04,2026-05-15 04:35:01,7054.10,true,Enterprise
288,Sasha,Johnson,sasha.johnson.288@example.com,2023-08-13,2024-01-15 04:43:48,3233.19,false,Free
289,Drew,Garcia,drew.garcia.289@example.com,2024-12-22,2025-09-01 15:24:39,5533.04,false,Pro
290,Alex,Nguyen,alex.nguyen.290@example.com,2023-01-13,2023-03-02 19:18:56,9342.84,true,Team
291,Jordan,Lopez,jordan.lopez.291@example.com,2024-11-26,2024-12-07 14:22:48,4367.00,true,Enterprise
292,Taylor,Kim,taylor.kim.292@example.com,2023-03-16,2024-01-21 13:30:11,4475.81,true,Free
293,Casey,Smith,casey.smith.293@example.com,2026-03-16,2026-07-28 13:28:10,2259.20,true,Pro
294,Morgan,Singh,morgan.singh.294@example.com,2026-04-22,2026-10-25 08:45:12,2376.01,true,Team
295,Riley,Müller,riley.müller.295@example.com,2025-07-08,2025-12-03 20:54:28,4550.72,true,Enterprise
296,Avery,Patel,avery.patel.296@example.com,2023-04-30,2023-12-14 16:52:18,679.00,false,Free
297,Quinn,Brown,quinn.brown.297@example.com,2026-01-14,2026-11-12 02:39:06,2651.48,true,Pro
298,Sasha,Johnson,sasha.johnson.298@example.com,2026-03-11,2026-08-02 20:49:42,4595.41,true,Team
299,Drew,Garcia,drew.garcia.299@example.com,2024-11-16,2025-07-22 06:23:40,1262.09,true,Enterprise
300,Alex,Nguyen,alex.nguyen.300@example.com,2023-01-23,2023-05-15 03:22:17,6009.32,true,Free
301,Jordan,Lopez,jordan.lopez.301@example.com,2023-08-15,2024-02-04 05:13:24,1968.63,true,Pro
302,Taylor,Kim,taylor.kim.302@example.com,2025-12-22,2026-12-21 10:31:39,5132.03,false,Team
303,Casey,Smith,casey.smith.303@example.com,2023-09-05,2024-03-21 15:14:21,1794.72,false,Enterprise
304,Morgan,Singh,morgan.singh.304@example.com,2026-03-13,2026-07-29 02:18:51,755.44,true,Free
305,Riley,Müller,riley.müller.305@example.com,2025-09-11,2026-03-16 18:46:08,7896.32,true,Pro
306,Avery,Patel,avery.patel.306@example.com,2025-10-08,2026-01-06 12:42:42,7466.60,true,Team
307,Quinn,Brown,quinn.brown.307@example.com,2026-03-26,2026-12-22 13:05:32,9682.26,true,Enterprise
308,Sasha,Johnson,sasha.johnson.308@example.com,2025-04-04,2025-04-13 03:29:56,694.82,true,Free
309,Drew,Garcia,drew.garcia.309@example.com,2024-08-13,2025-03-06 20:26:22,6160.82,true,Pro
310,Alex,Nguyen,alex.nguyen.310@example.com,2023-11-23,2024-02-12 15:16:52,4203.72,true,Team
311,Jordan,Lopez,jordan.lopez.311@example.com,2025-05-28,2026-02-07 21:29:16,5876.83,false,Enterprise
312,Taylor,Kim,taylor.kim.312@example.com,2024-11-03,2025-05-21 08:53:56,4.26,true,Free
313,Casey,Smith,casey.smith.313@example.com,2025-04-22,2025-05-09 03:35:57,1337.59,true,Pro
314,Morgan,Singh,morgan.singh.314@example.com,2025-12-18,2026-06-08 01:19:57,6944.97,true,Team
315,Riley,Müller,riley.müller.315@example.com,2026-02-20,2026-10-19 04:52:19,6540.99,false,Enterprise
316,Avery,Patel,avery.patel.316@example.com,2023-05-08,2023-08-30 18:17:42,9398.14,true,Free
317,Quinn,Brown,quinn.brown.317@example.com,2025-05-03,2026-02-01 07:02:42,6656.10,false,Pro
318,Sasha,Johnson,sasha.johnson.318@example.com,2025-03-29,2025-07-13 08:59:55,4468.30,true,Team
319,Drew,Garcia,drew.garcia.319@example.com,2026-03-30,2026-04-22 03:59:45,5188.11,true,Enterprise
320,Alex,Nguyen,alex.nguyen.320@example.com,2025-06-09,2026-02-14 22:07:06,6003.33,true,Free
321,Jordan,Lopez,jordan.lopez.321@example.com,2023-07-27,2023-11-03 15:21:24,4988.19,false,Pro
322,Taylor,Kim,taylor.kim.322@example.com,2025-02-18,2026-01-16 21:54:03,2700.54,true,Team
323,Casey,Smith,casey.smith.323@example.com,2023-07-21,2024-02-16 01:43:15,3767.17,true,Enterprise
324,Morgan,Singh,morgan.singh.324@example.com,2024-12-07,2025-02-28 17:06:02,7435.28,true,Free
325,Riley,Müller,riley.müller.325@example.com,2025-10-27,2026-05-25 06:35:51,6892.97,true,Pro
326,Avery,Patel,avery.patel.326@example.com,2026-02-01,2026-03-19 22:22:24,4964.44,true,Team
327,Quinn,Brown,quinn.brown.327@example.com,2024-01-27,2025-01-21 17:58:54,1499.13,false,Enterprise
328,Sasha,Johnson,sasha.johnson.328@example.com,2025-01-20,2025-09-03 08:17:50,1812.33,true,Free
329,Drew,Garcia,drew.garcia.329@example.com,2025-07-29,2025-11-05 16:37:49,840.59,true,Pro
330,Alex,Nguyen,alex.nguyen.330@example.com,2024-01-03,2024-11-15 14:15:25,8508.49,true,Team
331,Jordan,Lopez,jordan.lopez.331@example.com,2025-02-26,2025-05-24 19:39:44,9797.18,false,Enterprise
332,Taylor,Kim,taylor.kim.332@example.com,2024-02-04,2024-08-21 16:45:09,6876.52,true,Free
333,Casey,Smith,casey.smith.333@example.com,2023-10-22,2024-05-11 20:02:46,2692.46,true,Pro
334,Morgan,Singh,morgan.singh.334@example.com,2023-01-26,2023-07-28 00:25:47,4988.69,true,Team
335,Riley,Müller,riley.müller.335@example.com,2025-02-09,2025-06-03 08:23:39,9559.36,true,Enterprise
336,Avery,Patel,avery.patel.336@example.com,2026-01-04,2026-03-15 13:29:13,4121.16,true,Free
337,Quinn,Brown,quinn.brown.337@example.com,2023-09-14,2024-08-30 00:02:43,3566.53,true,Pro
338,Sasha,Johnson,sasha.johnson.338@example.com,2025-05-26,2025-11-14 01:42:21,3861.19,true,Team
339,Drew,Garcia,drew.garcia.339@example.com,2024-05-09,2025-04-03 23:21:11,5945.17,true,Enterprise
340,Alex,Nguyen,alex.nguyen.340@example.com,2026-04-22,2026-06-15 01:31:02,2007.70,true,Free
341,Jordan,Lopez,jordan.lopez.341@example.com,2026-04-21,2027-04-02 22:10:23,2045.77,true,Pro
342,Taylor,Kim,taylor.kim.342@example.com,2025-11-16,2026-04-19 17:33:00,8857.84,true,Team
343,Casey,Smith,casey.smith.343@example.com,2025-06-12,2025-12-26 06:43:44,4587.88,true,Enterprise
344,Morgan,Singh,morgan.singh.344@example.com,2025-10-03,2026-01-21 14:57:25,418.90,true,Free
345,Riley,Müller,riley.müller.345@example.com,2024-10-30,2025-06-17 12:33:42,3558.47,true,Pro
346,Avery,Patel,avery.patel.346@example.com,2025-03-23,2025-04-13 17:46:25,8611.03,true,Team
347,Quinn,Brown,quinn.brown.347@example.com,2025-05-07,2026-01-15 20:24:16,3146.64,true,Enterprise
348,Sasha,Johnson,sasha.johnson.348@example.com,2026-03-30,2026-07-23 18:57:29,8902.26,false,Free
349,Drew,Garcia,drew.garcia.349@example.com,2024-08-27,2025-07-11 19:15:49,9402.80,true,Pro
350,Alex,Nguyen,alex.nguyen.350@example.com,2026-02-01,2026-02-18 09:26:54,8727.08,true,Team
351,Jordan,Lopez,jordan.lopez.351@example.com,2023-08-26,2024-06-17 00:40:34,523.99,true,Enterprise
352,Taylor,Kim,taylor.kim.352@example.com,2024-05-13,2025-03-14 19:18:14,219.74,true,Free
353,Casey,Smith,casey.smith.353@example.com,2023-07-02,2023-12-05 06:55:58,5700.50,true,Pro
354,Morgan,Singh,morgan.singh.354@example.com,2025-04-17,2025-08-08 20:39:33,551.93,true,Team
355,Riley,Müller,riley.müller.355@example.com,2023-03-25,2023-06-16 10:30:08,6875.59,true,Enterprise
356,Avery,Patel,avery.patel.356@example.com,2023-03-29,2023-09-25 00:26:24,5037.15,true,Free
357,Quinn,Brown,quinn.brown.357@example.com,2023-06-30,2024-06-04 04:53:36,7588.25,true,Pro
358,Sasha,Johnson,sasha.johnson.358@example.com,2023-05-15,2024-03-06 01:08:54,3557.83,true,Team
359,Drew,Garcia,drew.garcia.359@example.com,2025-07-15,2026-03-04 01:42:14,8052.48,false,Enterprise
360,Alex,Nguyen,alex.nguyen.360@example.com,2023-11-23,2024-04-05 04:02:33,8321.11,true,Free
361,Jordan,Lopez,jordan.lopez.361@example.com,2026-01-16,2026-02-24 08:03:58,940.96,true,Pro
362,Taylor,Kim,taylor.kim.362@example.com,2026-01-17,2026-01-29 03:50:19,9323.37,true,Team
363,Casey,Smith,casey.smith.363@example.com,2025-08-31,2026-04-25 21:03:03,657.74,true,Enterprise
364,Morgan,Singh,morgan.singh.364@example.com,2025-07-11,2025-11-06 11:42:50,4759.86,false,Free
365,Riley,Müller,riley.müller.365@example.com,2024-01-01,2024-09-12 03:00:11,4458.58,true,Pro
366,Avery,Patel,avery.patel.366@example.com,2024-07-01,2025-03-13 08:39:41,553.51,true,Team
367,Quinn,Brown,quinn.brown.367@example.com,2023-10-09,2023-10-29 17:54:42,6481.36,true,Enterprise
368,Sasha,Johnson,sasha.johnson.368@example.com,2023-08-03,2023-11-18 07:21:58,4562.98,false,Free
369,Drew,Garcia,drew.garcia.369@example.com,2024-07-09,2025-06-03 06:34:55,3269.24,false,Pro
370,Alex,Nguyen,alex.nguyen.370@example.com,2024-08-15,2024-12-11 02:21:52,4892.85,true,Team
371,Jordan,Lopez,jordan.lopez.371@example.com,2024-03-24,2024-06-16 14:36:35,3162.43,true,Enterprise
372,Taylor,Kim,taylor.kim.372@example.com,2023-02-19,2023-09-06 04:18:52,3247.60,true,Free
373,Casey,Smith,casey.smith.373@example.com,2025-02-17,2025-11-07 12:31:52,5952.10,true,Pro
374,Morgan,Singh,morgan.singh.374@example.com,2023-08-31,2024-08-25 07:04:47,4759.25,true,Team
375,Riley,Müller,riley.müller.375@example.com,2023-09-07,2024-07-08 22:41:22,2874.38,true,Enterprise
376,Avery,Patel,avery.patel.376@example.com,2023-05-29,2023-09-26 18:16:10,444.01,true,Free
377,Quinn,Brown,quinn.brown.377@example.com,2023-08-29,2024-04-27 18:25:33,2097.05,true,Pro
378,Sasha,Johnson,sasha.johnson.378@example.com,2026-04-16,2026-05-17 21:35:56,2204.56,true,Team
379,Drew,Garcia,drew.garcia.379@example.com,2025-11-01,2025-12-27 15:28:18,613.02,true,Enterprise
380,Alex,Nguyen,alex.nguyen.380@example.com,2025-09-14,2026-08-19 08:37:08,821.67,true,Free
381,Jordan,Lopez,jordan.lopez.381@example.com,2024-08-01,2024-09-05 20:25:09,2173.49,true,Pro
382,Taylor,Kim,taylor.kim.382@example.com,2024-09-29,2024-12-17 18:11:35,4598.45,true,Team
383,Casey,Smith,casey.smith.383@example.com,2023-01-01,2023-03-06 16:04:05,6779.38,true,Enterprise
384,Morgan,Singh,morgan.singh.384@example.com,2024-11-24,2025-01-12 09:37:38,8256.19,true,Free
385,Riley,Müller,riley.müller.385@example.com,2025-05-25,2025-06-29 16:29:49,3744.31,false,Pro
386,Avery,Patel,avery.patel.386@example.com,2024-03-13,2025-02-13 15:06:39,5491.80,false,Team
387,Quinn,Brown,quinn.brown.387@example.com,2025-04-14,2025-06-05 06:54:50,5347.71,true,Enterprise
388,Sasha,Johnson,sasha.johnson.388@example.com,2023-08-04,2024-02-11 05:12:32,9835.62,true,Free
389,Drew,Garcia,drew.garcia.389@example.com,2023-03-09,2023-04-01 23:07:41,9202.63,true,Pro
390,Alex,Nguyen,alex.nguyen.390@example.com,2025-01-17,2025-11-24 23:17:06,792.71,true,Team
391,Jordan,Lopez,jordan.lopez.391@example.com,2025-02-04,2025-08-16 23:04:24,569.45,true,Enterprise
392,Taylor,Kim,taylor.kim.392@example.com,2024-04-02,2025-02-09 19:12:45,60.35,true,Free
393,Casey,Smith,casey.smith.393@example.com,2023-12-10,2024-09-27 17:55:21,6931.42,true,Pro
394,Morgan,Singh,morgan.singh.394@example.com,2025-03-11,2025-11-17 07:38:56,8714.71,true,Team
395,Riley,Müller,riley.müller.395@example.com,2024-08-12,2025-07-02 18:01:08,2528.63,true,Enterprise
396,Avery,Patel,avery.patel.396@example.com,2023-11-04,2024-05-23 04:18:29,6307.00,false,Free
397,Quinn,Brown,quinn.brown.397@example.com,2025-10-04,2026-04-25 11:28:33,755.72,false,Pro
398,Sasha,Johnson,sasha.johnson.398@example.com,2023-10-30,2024-05-26 09:53:24,4579.49,false,Team
399,Drew,Garcia,drew.garcia.399@example.com,2025-01-15,2025-04-22 02:18:32,803.58,true,Enterprise
400,Alex,Nguyen,alex.nguyen.400@example.com,2024-02-07,2024-04-05 16:00:41,4232.57,false,Free
401,Jordan,Lopez,jordan.lopez.401@example.com,2026-04-02,2026-08-26 07:20:25,3535.91,false,Pro
402,Taylor,Kim,taylor.kim.402@example.com,2023-02-13,2023-03-18 00:40:49,7700.80,true,Team
403,Casey,Smith,casey.smith.403@example.com,2023-07-20,2024-06-18 02:14:42,2746.72,true,Enterprise
404,Morgan,Singh,morgan.singh.404@example.com,2024-03-24,2025-02-08 08:31:42,8550.15,true,Free
405,Riley,Müller,riley.müller.405@example.com,2025-12-02,2026-01-04 15:48:45,7949.62,true,Pro
406,Avery,Patel,avery.patel.406@example.com,2024-02-10,2024-10-03 21:00:42,1993.62,true,Team
407,Quinn,Brown,quinn.brown.407@example.com,2024-05-03,2025-04-22 14:42:58,7496.15,true,Enterprise
408,Sasha,Johnson,sasha.johnson.408@example.com,2025-08-17,2026-04-01 16:13:28,4807.18,true,Free
409,Drew,Garcia,drew.garcia.409@example.com,2026-03-03,2026-11-04 09:14:05,3550.21,true,Pro
410,Alex,Nguyen,alex.nguyen.410@example.com,2026-03-21,2026-09-11 18:25:48,5454.85,false,Team
411,Jordan,Lopez,jordan.lopez.411@example.com,2023-08-23,2023-12-14 23:52:25,6614.92,true,Enterprise
412,Taylor,Kim,taylor.kim.412@example.com,2025-05-20,2026-03-03 08:38:15,1502.60,true,Free
413,Casey,Smith,casey.smith.413@example.com,2025-09-05,2026-07-07 04:52:26,1501.96,false,Pro
414,Morgan,Singh,morgan.singh.414@example.com,2024-02-03,2024-07-29 20:28:11,8739.56,true,Team
415,Riley,Müller,riley.müller.415@example.com,2025-04-19,2026-03-12 15:09:06,761.09,true,Enterprise
416,Avery,Patel,avery.patel.416@example.com,2023-05-26,2024-03-21 06:54:59,2518.01,true,Free
417,Quinn,Brown,quinn.brown.417@example.com,2023-11-26,2024-09-22 15:10:58,8309.23,true,Pro
418,Sasha,Johnson,sasha.johnson.418@example.com,2026-02-05,2026-12-31 00:10:03,3169.80,true,Team
419,Drew,Garcia,drew.garcia.419@example.com,2023-03-29,2023-10-24 08:37:29,1131.07,true,Enterprise
420,Alex,Nguyen,alex.nguyen.420@example.com,2024-07-01,2024-10-17 04:24:38,3085.77,true,Free
421,Jordan,Lopez,jordan.lopez.421@example.com,2025-12-15,2026-09-02 19:15:02,7089.51,true,Pro
422,Taylor,Kim,taylor.kim.422@example.com,2025-08-11,2025-12-04 14:22:33,8347.30,false,Team
423,Casey,Smith,casey.smith.423@example.com,2024-11-07,2025-06-07 15:02:24,2381.28,true,Enterprise
424,Morgan,Singh,morgan.singh.424@example.com,2024-01-31,2024-05-25 08:32:50,104.69,false,Free
425,Riley,Müller,riley.müller.425@example.com,2024-07-05,2024-07-10 07:46:00,7158.31,true,Pro
426,Avery,Patel,avery.patel.426@example.com,2024-12-31,2025-12-31 00:01:23,4298.05,true,Team
427,Quinn,Brown,quinn.brown.427@example.com,2024-08-07,2025-03-06 08:54:10,3977.57,true,Enterprise
428,Sasha,Johnson,sasha.johnson.428@example.com,2025-11-11,2026-05-12 14:50:43,8371.14,false,Free
429,Drew,Garcia,drew.garcia.429@example.com,2025-07-25,2025-11-13 03:10:11,9688.75,true,Pro
430,Alex,Nguyen,alex.nguyen.430@example.com,2025-07-24,2025-09-16 18:16:50,701.84,true,Team
431,Jordan,Lopez,jordan.lopez.431@example.com,2025-05-06,2026-04-02 01:21:33,1682.43,true,Enterprise
432,Taylor,Kim,taylor.kim.432@example.com,2025-11-01,2026-03-12 22:41:23,8926.42,false,Free
433,Casey,Smith,casey.smith.433@example.com,2024-05-11,2024-10-31 03:16:26,3759.63,true,Pro
434,Morgan,Singh,morgan.singh.434@example.com,2024-08-27,2025-07-12 20:21:48,7699.15,true,Team
435,Riley,Müller,riley.müller.435@example.com,2024-11-26,2025-05-06 14:47:07,5853.96,true,Enterprise
436,Avery,Patel,avery.patel.436@example.com,2026-01-12,2026-09-22 18:50:51,468.15,true,Free
437,Quinn,Brown,quinn.brown.437@example.com,2026-01-14,2026-03-27 21:01:27,5144.09,true,Pro
438,Sasha,Johnson,sasha.johnson.438@example.com,2024-02-29,2024-10-18 17:20:08,2587.04,true,Team
439,Drew,Garcia,drew.garcia.439@example.com,2024-01-14,2024-05-16 00:57:43,1546.57,true,Enterprise
440,Alex,Nguyen,alex.nguyen.440@example.com,2023-09-17,2023-10-31 07:40:42,6165.03,true,Free
441,Jordan,Lopez,jordan.lopez.441@example.com,2026-04-23,2026-05-05 18:21:52,5747.01,true,Pro
442,Taylor,Kim,taylor.kim.442@example.com,2024-10-02,2025-04-29 09:58:47,3023.53,false,Team
443,Casey,Smith,casey.smith.443@example.com,2025-10-24,2026-09-28 12:52:01,2144.15,true,Enterprise
444,Morgan,Singh,morgan.singh.444@example.com,2025-07-16,2026-05-25 23:24:37,4247.58,true,Free
445,Riley,Müller,riley.müller.445@example.com,2025-07-22,2025-07-30 19:37:14,923.13,true,Pro
446,Avery,Patel,avery.patel.446@example.com,2024-12-12,2025-03-15 06:40:38,3543.97,false,Team
447,Quinn,Brown,quinn.brown.447@example.com,2025-06-29,2025-12-25 14:47:23,2014.36,true,Enterprise
448,Sasha,Johnson,sasha.johnson.448@example.com,2024-01-16,2024-04-10 10:35:04,612.78,true,Free
449,Drew,Garcia,drew.garcia.449@example.com,2024-09-23,2024-12-12 23:23:00,3006.90,true,Pro
450,Alex,Nguyen,alex.nguyen.450@example.com,2023-11-12,2024-11-05 01:24:30,6245.40,true,Team
451,Jordan,Lopez,jordan.lopez.451@example.com,2024-05-06,2024-05-31 20:16:28,3758.35,true,Enterprise
452,Taylor,Kim,taylor.kim.452@example.com,2026-01-14,2026-03-27 16:01:06,9823.27,true,Free
453,Casey,Smith,casey.smith.453@example.com,2024-09-21,2024-11-17 09:38:02,7051.33,true,Pro
454,Morgan,Singh,morgan.singh.454@example.com,2024-03-16,2024-03-18 15:45:42,8812.70,true,Team
455,Riley,Müller,riley.müller.455@example.com,2025-08-18,2026-03-12 17:55:20,8594.45,true,Enterprise
456,Avery,Patel,avery.patel.456@example.com,2023-11-15,2024-04-25 03:22:25,2524.82,false,Free
457,Quinn,Brown,quinn.brown.457@example.com,2025-05-31,2025-11-08 11:07:37,3515.04,true,Pro
458,Sasha,Johnson,sasha.johnson.458@example.com,2023-04-20,2023-10-01 10:07:35,7345.33,true,Team
459,Drew,Garcia,drew.garcia.459@example.com,2025-11-26,2026-07-21 15:43:51,2264.70,true,Enterprise
460,Alex,Nguyen,alex.nguyen.460@example.com,2023-04-28,2023-12-26 15:54:56,9002.46,true,Free
461,Jordan,Lopez,jordan.lopez.461@example.com,2024-01-13,2024-10-13 00:32:18,6076.15,true,Pro
462,Taylor,Kim,taylor.kim.462@example.com,2025-05-12,2026-04-02 15:40:41,9216.05,true,Team
463,Casey,Smith,casey.smith.463@example.com,2023-06-26,2024-02-23 18:00:43,3489.95,true,Enterprise
464,Morgan,Singh,morgan.singh.464@example.com,2024-07-19,2025-01-28 16:39:06,1365.40,true,Free
465,Riley,Müller,riley.müller.465@example.com,2024-07-23,2025-03-04 03:40:48,6520.28,true,Pro
466,Avery,Patel,avery.patel.466@example.com,2023-03-10,2023-07-08 00:43:48,1836.90,true,Team
467,Quinn,Brown,quinn.brown.467@example.com,2023-12-30,2024-12-23 00:39:47,1440.57,true,Enterprise
468,Sasha,Johnson,sasha.johnson.468@example.com,2026-01-04,2026-08-16 01:56:19,6546.01,true,Free
469,Drew,Garcia,drew.garcia.469@example.com,2024-10-31,2025-06-11 08:22:52,6400.02,false,Pro
470,Alex,Nguyen,alex.nguyen.470@example.com,2024-08-02,2025-02-11 10:29:13,1343.26,true,Team
471,Jordan,Lopez,jordan.lopez.471@example.com,2023-11-09,2024-06-18 12:16:23,1555.11,false,Enterprise
472,Taylor,Kim,taylor.kim.472@example.com,2025-06-01,2026-02-05 08:46:21,3028.98,true,Free
473,Casey,Smith,casey.smith.473@example.com,2024-06-14,2025-02-03 22:56:44,3524.09,true,Pro
474,Morgan,Singh,morgan.singh.474@example.com,2024-03-14,2024-12-23 15:05:43,4588.07,false,Team
